protein,degree,betweenness,closeness,eigenvector,clustering,OS,P_Ci,GO_Nb,essential,phys_1,phys_2,phys_3,phys_4,phys_5,phys_6,phys_7,phys_8,phys_9,phys_10,N_c,Sim_Loc,Ortho_Sim_Loc
YKL155C,1,0.0,0.16521056156267808,3.9069977444670285e-09,0.0,1.0,0.0,0.0,0,0.07484,-0.74554,40.34094,9.43597,79.0,101.0,53580.0,0.0,0.74221,0.00013,0.0,0.0,0.5
YLL014W,1,0.0,0.16521056156267808,3.9069977444670285e-09,0.0,1.0,0.5,0.0,0,0.17593,0.63333,55.71028,5.07953,8.0,5.0,22585.0,0.0,1.82074,0.00041,0.0,0.0,0.5
YMR117C,11,0.0106754450636025,0.2014437618808699,3.858067571655284e-08,0.10909090909090909,10.200201207243461,0.5,23.4,1,0.04695,-0.74789,46.82117,4.86053,46.0,34.0,12950.0,0.0,0.52635,0.0002,0.6832615929899515,0.2887195853553551,0.5141526416729078
YNL023C,2,0.0006877848650336366,0.1852215006581763,6.960339296481618e-08,0.0,1.9322799097065462,0.5,1.6,0,0.06114,-0.53513,50.95067,8.29218,117.0,135.0,74760.0,0.0,0.68907,8e-05,0.0,0.0,0.5
YJL203W,13,0.010021450486792597,0.19621015429069402,5.46989439008859e-07,0.01282051282051282,9.749422632794458,1.0,1.0,1,0.09643,-1.00679,24.46214,7.66986,53.0,54.0,24660.0,0.0,0.7461,0.00023,0.6832615929899515,0.40591527534130006,0.5208174007133464
YOL136C,1,0.0,0.16179325371454586,7.697933811648512e-09,0.0,1.0,0.0,0.0,0,0.11839,-0.38463,48.86423,5.39325,49.0,36.0,23350.0,0.0,0.51526,0.00012,0.0,0.0,0.5
YDR170C,4,0.0015174490582521333,0.18808465744315955,4.868108279514978e-07,0.16666666666666666,3.3298208640674396,0.0,0.0,1,0.07616,-0.4227,46.64336,4.68341,327.0,201.0,149820.0,0.0,0.66034,2e-05,0.3167384070100485,0.0,0.5
YCR081W,4,0.0013465467504980226,0.18035750846411494,2.736539642946964e-07,0.5,1.6676676676676676,1.0,2.321428571428571,0,0.11352,-0.16692,36.43267,6.05621,171.0,150.0,183700.0,0.0,1.10093,4e-05,0.0,0.0,0.5
YHL007C,13,0.014731006702567377,0.21158514491244226,2.014397319919712e-05,0.07692307692307693,10.687950566426364,0.3333333333333333,14.580143540669855,0,0.0426,-0.74441,48.75752,6.89313,112.0,110.0,55195.0,0.0,0.53922,7e-05,0.0,0.0,0.5
YBL067C,1,0.0,0.16179325371454586,7.697933811648512e-09,0.0,0.0,0.0,0.0,0,0.07898,-0.70643,46.66269,5.83844,104.0,93.0,52770.0,0.0,0.6293,7e-05,0.0,0.0,0.0
YBL101C,1,0.0,0.16179325371454586,7.697933811648512e-09,0.0,1.0,0.0,0.0,0,0.06804,-0.65139,48.63099,6.43085,132.0,125.0,69525.0,0.0,0.56246,5e-05,0.0,0.0,0.5
YKR090W,1,0.0,0.16179325371454586,7.697933811648512e-09,0.0,0.0,0.0,0.0,0,0.07082,-0.92705,53.92069,5.08295,109.0,84.0,40280.0,0.0,0.5071,6e-05,0.0,0.0,0.0
YMR285C,1,0.0,0.16179325371454586,7.697933811648512e-09,0.0,1.0,0.5,0.0,0,0.09903,-0.73845,41.57031,7.92047,74.0,76.0,73560.0,0.0,1.23549,0.00013,0.0,0.0,0.5
YOL091W,2,0.0004935784074223999,0.1715366121316084,1.2772457810723542e-08,0.0,1.9143835616438356,0.0,0.0,0,0.07389,-0.878,48.90034,8.89447,80.0,92.0,43875.0,0.0,0.62788,0.00013,0.0,0.0,0.5
YLR067C,3,0.0015993459220357978,0.19336150775007968,1.9569079834977298e-05,0.0,1.9851088201603666,0.0,0.0,0,0.11088,-0.26435,37.53721,9.33929,96.0,129.0,152875.0,0.0,1.35714,8e-05,0.0,0.0,0.5
YGR074W,7,0.012029563622809046,0.1625269797167144,1.1421284242446604e-08,0.0,7.0,1.0,0.0,1,0.03425,-0.48836,67.64863,11.00006,9.0,22.0,8480.0,0.0,0.52106,0.00068,0.6832615929899515,0.40591527534130006,0.5289939482386643
YDR389W,3,0.006484749575808071,0.17881948743575363,3.001157494730154e-08,0.0,2.76140350877193,0.0,0.0,1,0.06575,-0.86407,56.34893,9.57855,72.0,91.0,48945.0,0.0,0.66476,0.00013,0.6832615929899515,0.0,0.5
YBR043C,1,0.0,0.1381792646340212,2.631817621911534e-10,0.0,1.0,0.0,0.0,0,0.10595,-0.06343,36.8582,7.59235,65.0,66.0,115920.0,0.0,1.49989,0.0001,0.0,0.0,0.5
YGL202W,1,0.0,0.1381792646340212,2.631817621911534e-10,0.0,1.0,0.0,0.0,0,0.11,-0.3664,36.807,5.68182,62.0,53.0,77280.0,0.0,1.37565,0.0001,0.0,0.0,0.5
YJR033C,3,0.0023519354469549655,0.16498930359122058,1.4329962030527336e-08,0.3333333333333333,1.8046783625730993,0.0,5.843137254901961,0,0.08843,-0.29941,41.1712,8.47687,150.0,161.0,200685.0,0.0,1.29532,5e-05,0.0,0.0,0.5
YKL188C,1,0.0,0.1381792646340212,2.631817621911534e-10,0.0,1.0,0.0,0.0,0,0.07855,-0.35346,43.45597,9.00861,100.0,115.0,75635.0,0.0,0.77874,9e-05,0.0,0.0,0.5
YLR440C,1,0.0,0.1381792646340212,2.631817621911534e-10,0.0,1.0,0.5,0.0,1,0.10296,-0.26883,42.90255,4.81525,116.0,73.0,94280.0,0.0,1.14424,6e-05,0.3167384070100485,0.19390444008233815,0.5969522200411691
YLR147C,12,0.011552559256431979,0.21097369260455018,1.0543052847692322e-06,0.015151515151515152,10.810152284263959,0.5,0.8571428571428571,1,0.0396,-0.26931,38.40396,9.98566,9.0,14.0,1490.0,0.0,0.13275,0.00089,0.6832615929899515,0.2887195853553551,0.5133540942700519
YKR080W,1,0.0,0.17170097648121185,1.4678984456053815e-08,0.0,1.0,0.5,0.0,0,0.0875,-0.29688,34.43437,6.55182,41.0,40.0,30090.0,0.0,0.83032,0.00018,0.0,0.0,0.5
YIL139C,2,0.00039689387402933567,0.17173089475555953,1.4691314931736784e-08,0.0,1.0,0.0,0.0,0,0.1102,-0.32041,48.37024,4.81952,41.0,26.0,33390.0,0.0,1.16101,0.00017,0.0,0.0,0.5
YLL021W,14,0.017869692128757754,0.21000716066527939,5.631345225458124e-07,0.04395604395604396,7.3883040935672515,0.0,3.2,0,0.03956,-0.83336,50.9805,5.07404,248.0,189.0,55405.0,0.0,0.33961,3e-05,0.0,0.0,0.5
YLR433C,11,0.017858092626300073,0.2134178443053608,3.5453193022820635e-05,0.03636363636363636,9.684157416750757,0.0,2.355555555555556,0,0.09765,-0.42043,40.24213,6.24689,80.0,75.0,56030.0,0.0,0.88935,0.0001,0.0,0.0,0.5
YBR114W,5,0.006126316160163499,0.18864266532723822,3.769702090669004e-08,0.0,4.43298969072165,1.0,0.0,0,0.08228,-0.59937,52.26634,8.53766,108.0,116.0,84280.0,0.0,0.92181,9e-05,0.0,0.0,0.5
YGR290W,1,0.0,0.17170097648121185,1.4678984456053815e-08,0.0,1.0,0.0,0.0,0,0.19728,0.4619,45.56741,7.67755,9.0,10.0,24325.0,0.0,1.44945,0.00046,0.0,0.0,0.5
YHR178W,2,0.00023752123659498173,0.1791608080352947,1.591984652578243e-08,0.0,1.9941520467836258,1.0,0.0,0,0.07806,-0.37968,46.00054,8.78339,77.0,89.0,84655.0,0.0,1.01417,0.00011,0.0,0.0,0.5
YMR088C,1,0.0,0.17170097648121185,1.4678984456053815e-08,0.0,1.0,0.0,0.0,0,0.13345,0.52456,41.33614,8.99677,33.0,43.0,83865.0,0.0,1.33887,0.00014,0.0,0.0,0.5
YDR422C,8,0.0030146350018060005,0.18934939577370916,1.0347875406792494e-07,0.35714285714285715,6.8232323232323235,0.0,5.885714285714286,0,0.06135,-0.76663,49.95607,6.10272,104.0,88.0,51270.0,0.0,0.56298,7e-05,0.0,0.0,0.5
YER029C,3,0.0007937877480586713,0.15714958223744815,2.4235283804189323e-09,0.0,1.0,1.0,0.0,1,0.03571,-1.0352,47.62551,10.36505,21.0,45.0,4595.0,0.0,0.20533,0.00046,0.6832615929899515,0.40591527534130006,0.70295763767065
YLR220W,1,0.0,0.1342729707087406,9.70166067972171e-11,0.0,0.0,0.0,0.0,1,0.08075,0.07547,29.7873,4.96625,36.0,28.0,25900.0,0.0,0.75622,0.00015,0.6832615929899515,0.0,0.0
YNL187W,1,0.0,0.1342729707087406,9.70166067972171e-11,0.0,0.0,1.0,0.0,0,0.09524,-0.35798,41.84905,7.9848,38.0,40.0,47090.0,0.0,1.16828,0.0002,0.0,0.0,0.0
YDL030W,12,0.004016835190451496,0.20099186397515165,9.49337592098672e-07,0.015151515151515152,3.305045871559633,1.0,2.5,1,0.10755,-0.84453,57.32283,6.06854,92.0,85.0,61615.0,0.0,0.97757,0.0001,0.6832615929899515,0.40591527534130006,0.5614084177823757
YCL061C,1,0.0,0.16503074430712594,1.2927531167540087e-08,0.0,0.0,1.0,0.0,0,0.04471,-1.07673,44.34599,5.15961,212.0,164.0,35425.0,0.0,0.28494,4e-05,0.0,0.0,0.0
YDR421W,1,0.0,0.16503074430712594,1.2927531167540087e-08,0.0,0.0,1.0,0.0,0,0.08211,-0.54368,48.78148,5.92401,131.0,121.0,109470.0,0.0,1.0117,5e-05,0.0,0.0,0.0
YDR485C,2,7.128115994258043e-05,0.18172095602510485,3.582220233189392e-08,0.0,1.0,1.0,0.0,0,0.05031,-1.1239,56.68881,5.09357,149.0,118.0,45755.0,0.0,0.50514,6e-05,0.0,0.0,0.5
YOR023C,3,0.0015749059947351798,0.1907419401978239,9.837130490905443e-08,0.0,1.7391304347826086,0.5,0.0,0,0.04594,-0.93481,56.93657,9.41937,58.0,76.0,27445.0,0.0,0.42972,0.00015,0.0,0.0,0.5
YOR191W,4,0.003006777429680207,0.2028534743237946,3.510998522051715e-05,0.0,3.749741468459152,1.0,0.0,0,0.06609,-0.66115,49.70793,7.3255,229.0,229.0,116890.0,0.0,0.63388,4e-05,0.0,0.0,0.5
YPL146C,1,0.0,0.16503074430712594,1.2927531167540087e-08,0.0,1.0,0.3333333333333333,0.0,1,0.03956,-1.21231,49.87582,9.34979,82.0,100.0,41035.0,0.0,0.7808,0.00018,0.6832615929899515,0.2240360033604539,0.6120180016802269
YOR017W,4,0.003380525396661894,0.20746523629137062,1.7749923022023555e-05,0.0,2.1743532058492687,0.0,0.0,0,0.1,-0.80087,49.05803,9.30682,104.0,129.0,85790.0,0.0,0.91846,0.0001,0.0,0.0,0.5
YML104C,1,0.0,0.16503074430712594,1.2927531167540087e-08,0.0,0.0,0.0,0.0,0,0.09672,-0.31837,41.46064,6.00824,152.0,138.0,88545.0,0.0,0.68122,5e-05,0.0,0.0,0.0
YMR005W,2,0.00028702754086190195,0.17299694663896018,4.782395752558407e-08,0.0,1.0,1.0,0.0,1,0.03608,-0.81624,50.1433,9.67242,44.0,60.0,14565.0,0.0,0.34403,0.00023,0.6832615929899515,0.40591527534130006,0.70295763767065
YIR009W,18,0.011803226895243374,0.21385778561400803,1.3120070168359164e-06,0.0,13.21761133603239,1.0,0.0,0,0.08108,-0.42883,12.10721,10.13043,11.0,19.0,1490.0,0.0,0.11614,0.00079,0.0,0.0,0.5
YAL024C,1,0.0,0.17360641271836466,2.069232843658454e-08,0.0,0.0,0.0,0.0,0,0.06829,-0.60314,53.06307,6.04987,190.0,173.0,123745.0,0.0,0.75848,4e-05,0.0,0.0,0.0
YBR136W,1,0.0,0.17360641271836466,2.069232843658454e-08,0.0,1.0,0.5,0.0,1,0.10515,-0.22217,38.99338,8.53729,272.0,291.0,324780.0,0.0,1.1882,3e-05,0.3167384070100485,0.19390444008233815,0.5969522200411691
YNL036W,2,0.0006876941298793124,0.18011030793168056,7.175361220053468e-08,0.0,1.837799717912553,0.25,0.0,1,0.0724,-0.33529,45.18824,6.5379,21.0,19.0,24045.0,0.0,0.96726,0.00026,0.6832615929899515,0.18303056670342058,0.5497961135044993
YJL092W,3,0.0006273365710263673,0.17847946486819197,2.7008112747442544e-08,0.0,1.7141255605381165,1.0,0.0,0,0.07496,-0.57666,47.88868,8.86456,163.0,177.0,83170.0,0.0,0.61926,7e-05,0.0,0.0,0.5
YIL143C,12,0.0032319425664891275,0.1961320606969465,1.3193355160208068e-06,0.5606060606060606,11.575757575757576,1.0,30.268452380952382,1,0.08422,-0.48149,45.18804,5.72479,118.0,101.0,80440.0,0.0,0.84372,6e-05,0.3167384070100485,0.24054770888719992,0.510390149729421
YDL001W,1,0.0,0.17360641271836466,2.069232843658454e-08,0.0,1.0,0.0,0.0,0,0.0814,-0.5593,44.38837,5.43158,69.0,54.0,47705.0,0.0,0.95542,0.00011,0.0,0.0,0.5
YDR184C,3,0.001250813781285672,0.1997696574444423,5.709911177690365e-07,0.0,1.7325581395348837,0.3333333333333333,0.0,0,0.03401,-0.79116,35.00918,5.77777,46.0,38.0,4720.0,0.0,0.14254,0.00017,0.0,0.0,0.5
YHR099W,16,0.002204731330868882,0.19262456855314297,1.0505278242280004e-06,0.6583333333333333,5.106861642294713,1.0,45.76175520386048,1,0.1023,-0.1636,43.71458,6.11237,452.0,410.0,423825.0,0.0,0.97842,1e-05,0.3167384070100485,0.24054770888719992,0.5235514221586697
YHR197W,1,0.0,0.17360641271836466,2.069232843658454e-08,0.0,1.0,1.0,0.75,1,0.07602,-0.14338,44.84837,5.44562,105.0,83.0,56475.0,0.0,0.6511,6e-05,0.6832615929899515,0.40591527534130006,0.70295763767065
YNL091W,2,0.0003881767939382199,0.1862013234464682,4.358699960093837e-08,0.0,1.7454068241469816,0.0,0.0,0,0.05887,-1.08056,64.28758,5.28461,213.0,160.0,71585.0,0.0,0.50586,4e-05,0.0,0.0,0.5
YOR011W,1,0.0,0.17360641271836466,2.069232843658454e-08,0.0,1.0,0.0,0.0,0,0.13702,0.01944,42.32908,6.8183,129.0,126.0,218580.0,0.0,1.38562,4e-05,0.0,0.0,0.5
YLR456W,5,0.0022827869633481952,0.20109438992086434,2.700237293325599e-07,0.0,1.699339207048458,0.5,0.0,0,0.09314,-0.21324,37.52255,5.85553,24.0,20.0,16305.0,0.0,0.69999,0.00025,0.0,0.0,0.5
YIL144W,8,0.0029518449584138933,0.19619062506263682,2.980435674912973e-08,0.14285714285714285,5.891282051282051,0.5,3.333333333333333,1,0.06078,-0.81027,47.2657,8.70697,100.0,106.0,53080.0,0.0,0.65949,0.00011,0.6832615929899515,0.2887195853553551,0.5245039689868969
YKR084C,6,0.00037682622397869385,0.17825350063341583,2.477513469801891e-07,0.6666666666666666,1.9244186046511629,0.0,7.833333333333334,0,0.08183,-0.45974,34.45025,5.19598,91.0,70.0,61475.0,0.0,0.89446,8e-05,0.0,0.0,0.5
YBR275C,2,0.00039689387402933567,0.1531329404913232,4.49535976839079e-09,0.0,1.943298969072165,0.5,0.0,0,0.06628,-0.43586,47.49864,6.13275,252.0,231.0,140925.0,0.0,0.64666,3e-05,0.0,0.0,0.5
YOR351C,2,0.00012230012318420954,0.16532141323528576,5.217633098306204e-09,0.0,1.8476286579212917,0.0,3.5,0,0.08249,-0.29759,39.67449,8.07672,62.0,65.0,60080.0,0.0,1.05684,0.00014,0.0,0.0,0.5
YOR101W,2,0.00014551794326120358,0.16893445406276245,4.8667002082015125e-09,0.0,1.8678571428571429,0.0,0.0,0,0.0712,-0.82686,34.56249,5.24579,42.0,37.0,24215.0,0.0,0.70503,0.00015,0.0,0.0,0.5
YCR096C,8,0.005361101314953375,0.19556773588692453,3.50648213157843e-05,0.07142857142857142,5.367676767676768,1.0,2.192513368983957,1,0.06723,-0.90672,39.84958,9.94098,14.0,23.0,15470.0,0.0,1.11441,0.00072,0.6832615929899515,0.40591527534130006,0.5378110766454542
YCR084C,8,0.0059205695054641945,0.19349437616612467,0.0013889436246388466,0.10714285714285714,5.8538071065989845,1.0,6.420855614973262,0,0.0547,-0.62791,45.80238,5.43231,79.0,63.0,63675.0,0.0,0.81315,7e-05,0.0,0.0,0.5
YJR045C,6,0.0063739948484864105,0.17911196819666628,7.592015320128356e-09,0.26666666666666666,4.41372351160444,0.5,2.05,1,0.0474,-0.32477,34.83028,5.48175,89.0,81.0,15930.0,0.0,0.22555,8e-05,0.6832615929899515,0.2887195853553551,0.5327070312170961
YIL022W,3,6.865211627348965e-05,0.1560176674057553,1.7743142788244764e-09,0.6666666666666666,1.0,0.0,0.0,1,0.08585,-0.64455,46.2174,9.44403,61.0,75.0,46995.0,0.0,0.96195,0.00019,0.6832615929899515,0.0,0.5
YOR232W,4,0.0030343845243551828,0.17261819861671882,1.876326139832061e-08,0.3333333333333333,2.8545454545454545,0.0,1.3333333333333333,1,0.07456,-0.80965,42.35925,7.85577,38.0,39.0,2980.0,0.0,0.11432,0.0003,0.6832615929899515,0.0,0.5
YDR103W,11,0.006532169271946346,0.210455606449318,2.900702687400493e-07,0.12727272727272726,3.593241551939925,0.0,7.813095238095237,0,0.07306,-0.4229,48.0072,5.25885,119.0,91.0,64800.0,0.0,0.6308,5e-05,0.0,0.0,0.5
YOR212W,9,0.0074523953079026995,0.19408499507722649,2.537956073775744e-07,0.1111111111111111,6.816347124117054,0.0,9.211904761904762,0,0.08511,-0.35887,52.31255,5.78656,44.0,38.0,68965.0,0.0,1.48055,0.00012,0.0,0.0,0.5
YCR088W,12,0.005621128532219193,0.21696502036371074,3.7192391863625755e-05,0.13636363636363635,9.599382080329557,0.0,37.33333333333333,1,0.06081,-1.04206,61.75861,4.58917,122.0,76.0,60515.0,0.0,0.92283,7e-05,0.6832615929899515,0.0,0.5
YDR388W,40,0.05867799181664187,0.24358962061348396,0.001436019769467745,0.023076923076923078,29.494494494494493,0.0,10.571741854636592,0,0.10166,-0.47988,46.24921,5.76642,53.0,48.0,54335.0,0.0,1.02959,0.00011,0.0,0.0,0.5
YNL138W,5,0.001286446516373327,0.20113542959227676,1.871262090183441e-05,0.2,3.492827868852459,0.0,0.75,1,0.07605,-0.53403,42.87719,5.4765,67.0,59.0,50350.0,0.0,0.87534,0.0001,0.6832615929899515,0.0,0.5
YFL039C,25,0.029340080149471044,0.23091930763874322,0.0014122963505234648,0.04666666666666667,22.199594731509624,0.0,27.301900584795323,1,0.08533,-0.17573,40.03792,5.44318,47.0,36.0,43360.0,0.0,1.04008,0.00013,0.6832615929899515,0.0,0.5
YMR092C,1,0.0,0.18468352009784617,1.7656840046168537e-05,0.0,1.0,0.0,0.0,0,0.08618,-0.26488,37.71499,5.36371,74.0,58.0,91870.0,0.0,1.36458,8e-05,0.0,0.0,0.5
YDL178W,2,0.0007321770508355001,0.19395131457289305,1.7974918852785035e-05,0.0,1.9717791411042944,0.0,0.0,0,0.09434,-0.29509,42.85023,5.77643,68.0,59.0,57105.0,0.0,0.96351,0.0001,0.0,0.0,0.5
YLR319C,5,0.002089507225097771,0.20887222740323325,1.7928028492115668e-05,0.3,3.5104052573932094,0.0,2.0,0,0.05203,-0.69657,44.29912,7.61505,114.0,115.0,41995.0,0.0,0.47283,9e-05,0.0,0.0,0.5
YOR122C,5,0.0057216844359249735,0.19695515687493126,1.816512611184722e-05,0.1,2.3857868020304567,0.0,0.0,1,0.07937,-0.14683,35.54444,5.47113,13.0,10.0,20065.0,0.0,1.46703,0.0004,0.6832615929899515,0.0,0.5
YHR179W,2,0.0008617567215487493,0.19521909577144816,3.5419818741344084e-05,0.0,1.9406779661016949,0.0,0.0,0,0.1125,-0.5385,30.36228,6.13019,52.0,48.0,73800.0,0.0,1.63963,0.00014,0.0,0.0,0.5
YCL040W,1,0.0,0.18468352009784617,1.7656840046168537e-05,0.0,1.0,0.0,4.75,0,0.068,-0.22,35.0116,5.79547,65.0,54.0,31245.0,0.0,0.56423,0.0001,0.0,0.0,0.5
YDR382W,81,0.005349631012629586,0.2083203561619438,0.1109786956634931,0.9753086419753086,33.15050505050505,0.0,177.56666666666658,0,0.04545,-0.13182,36.32909,4.10773,23.0,8.0,2980.0,0.0,0.26968,0.00037,0.0,0.0,0.5
YCL027W,24,0.03213541034943237,0.22845702480346688,1.939985406970835e-05,0.010869565217391304,16.39245667686035,0.0,8.166666666666666,0,0.08008,-0.60371,48.27326,9.1192,49.0,62.0,73770.0,0.0,1.27677,0.00016,0.0,0.0,0.5
YBR200W,12,0.004382030810607878,0.21901413444492357,1.91439083119734e-05,0.10606060606060606,10.881818181818181,0.0,22.25,1,0.09074,-0.56588,36.83309,8.70624,67.0,73.0,60780.0,0.0,0.98661,0.00014,0.6832615929899515,0.0,0.5
YLR229C,14,0.0060827803202444545,0.21206317482563874,1.550708851276474e-06,0.14285714285714285,12.825428859737638,0.0,26.392282717282715,1,0.08377,-0.02723,38.27696,6.30377,23.0,22.0,16805.0,0.0,0.78814,0.0003,0.6832615929899515,0.0,0.5
YNL271C,14,0.014750462553985075,0.22320543653089256,1.968636099425645e-05,0.08791208791208792,12.743034055727554,0.0,13.307017543859647,0,0.05735,-0.72586,46.83395,6.13055,285.0,265.0,118830.0,0.0,0.54095,3e-05,0.0,0.0,0.5
YOR181W,26,0.012219339225627523,0.22280176444041055,7.2849638743959e-05,0.055384615384615386,20.119071644803228,0.0,18.375,1,0.05529,-0.72654,64.46493,9.25299,48.0,55.0,33015.0,0.0,0.4886,0.00014,0.6832615929899515,0.0,0.5
YDR129C,3,1.1187230842867042e-05,0.19467923061770984,1.904166825808976e-05,0.6666666666666666,2.840549102428722,0.0,5.961988304093567,0,0.06698,-0.28084,38.28006,5.30316,92.0,74.0,66390.0,0.0,0.92502,7e-05,0.0,0.0,0.5
YIL034C,1,0.0,0.17945440732013038,9.173353629753037e-07,0.0,1.0,0.0,0.0,0,0.08711,-0.51742,58.89861,4.52069,46.0,24.0,31650.0,0.0,0.97,0.00014,0.0,0.0,0.5
YLL050C,1,0.0,0.17945440732013038,9.173353629753037e-07,0.0,1.0,0.5,0.0,1,0.11189,-0.37972,50.14336,5.05206,22.0,18.0,16055.0,0.0,1.00971,0.00032,0.6832615929899515,0.2887195853553551,0.6443597926776775
YIL159W,10,0.012911524827594492,0.20829834196389224,1.5031760967137794e-06,0.022222222222222223,6.578713968957872,0.0,0.0,0,0.07055,-0.45695,49.02489,8.05219,179.0,183.0,111085.0,0.0,0.70822,5e-05,0.0,0.0,0.5
YKR055W,3,0.0003667157089083989,0.1780763582983388,3.3545934315623566e-07,0.0,2.6998916576381364,0.0,3.75,0,0.07216,-0.3378,45.86495,6.23883,33.0,31.0,26650.0,0.0,0.82802,0.00019,0.0,0.0,0.5
YOR363C,2,0.005004314063848146,0.1623262134566674,2.2791772090656955e-07,0.0,0.0,1.0,0.0,0,0.09237,-0.21968,43.45234,7.66193,118.0,120.0,78390.0,0.0,0.68338,7e-05,0.0,0.0,0.0
YPR165W,16,0.018878465373020178,0.21115449491208485,1.3022452533317692e-06,0.025,13.631966351209254,0.0,10.397435897435898,1,0.07177,-0.28947,39.01388,5.96893,27.0,26.0,22305.0,0.0,0.96341,0.00026,0.6832615929899515,0.0,0.5
YNL243W,8,0.005130724502073474,0.21418311528896145,3.7742236245356325e-05,0.25,5.1136638452237,0.0,8.45083863504916,1,0.05682,-0.4564,45.70994,5.27875,130.0,98.0,68395.0,0.0,0.628,5e-05,0.3167384070100485,0.0,0.5
YLR337C,6,0.0005112138820364267,0.20434659029694302,1.873691101160671e-05,0.2,5.256189451022605,0.0,0.0,0,0.01836,-0.49266,80.35594,9.8902,43.0,66.0,9970.0,0.0,0.12071,0.00012,0.0,0.0,0.5
YDR448W,20,0.0028973447188545103,0.2045162077198913,1.7958661848858779e-06,0.47368421052631576,13.871951219512194,1.0,59.30242812742812,0,0.09677,-0.73986,48.79194,6.22772,66.0,61.0,53300.0,0.0,1.05401,0.00012,0.0,0.0,0.5
YDL165W,17,0.003367962485373651,0.19611254701067676,1.1344706520528751e-06,0.5955882352941176,8.73715651135006,0.5,66.41428571428571,1,0.13089,-0.40576,44.70534,5.59576,25.0,21.0,32680.0,0.0,1.46139,0.00025,0.6832615929899515,0.2887195853553551,0.5165225142173139
YDR176W,21,0.003102642985087875,0.20164984245568413,3.195484642328678e-06,0.4380952380952381,6.090447154471545,1.0,59.68955386718545,0,0.05413,-1.00755,42.41211,5.00531,125.0,100.0,45505.0,0.0,0.57397,6e-05,0.0,0.0,0.5
YGL013C,1,0.0,0.1654740774013022,9.428361434419475e-08,0.0,0.0,1.0,0.0,0,0.10393,-0.41676,47.70304,6.49799,120.0,114.0,102130.0,0.0,0.83856,5e-05,0.0,0.0,0.0
YBL005W,3,0.0005977551734791496,0.20023640898052744,3.547027695985387e-05,0.0,2.0,1.0,0.0,0,0.11168,-0.3083,46.00135,6.14301,112.0,102.0,118925.0,0.0,1.05645,5e-05,0.0,0.0,0.5
YEL009C,12,0.0032752950575536117,0.2056256217404874,2.8098366964969368e-06,0.30303030303030304,6.571261682242991,1.0,13.28034188034188,0,0.05694,-0.60142,44.0121,5.08038,46.0,36.0,11460.0,0.0,0.36602,0.00016,0.0,0.0,0.5
YER148W,21,0.02252180660313901,0.22348381065808529,2.7433439923395143e-05,0.0761904761904762,17.416326530612245,1.0,24.40996732026144,1,0.09167,-0.24708,36.18667,9.39252,29.0,37.0,14690.0,0.0,0.54402,0.00035,0.6832615929899515,0.40591527534130006,0.5116532976867376
YPL248C,17,0.0071139264891931665,0.2095383448500385,1.4537748236069562e-05,0.11029411764705882,11.052685950413224,1.0,32.288888888888884,0,0.0874,-0.33008,46.47232,6.79254,85.0,83.0,108480.0,0.0,1.09133,7e-05,0.0,0.0,0.5
YGL048C,41,0.009534070352915478,0.21351031304206153,0.00018975380629739717,0.7402439024390244,39.104040404040404,0.5,276.29246031746027,1,0.04444,-0.26222,39.74025,9.08636,55.0,63.0,12420.0,0.0,0.27435,0.0002,0.6832615929899515,0.2887195853553551,0.5036916848281171
YHR041C,24,0.0008480861894536803,0.2082103316789175,2.7775885163845745e-05,0.7318840579710145,17.338541666666668,1.0,124.9309523809524,0,0.06667,-0.00762,27.24905,5.23834,26.0,20.0,18700.0,0.0,0.81681,0.00023,0.0,0.0,0.5
YER022W,24,0.005063836177648784,0.210455606449318,2.7592760307315176e-05,0.7210144927536232,18.837423312883434,1.0,114.5531746031746,1,0.05968,-0.56536,50.44279,5.20062,118.0,92.0,33600.0,0.0,0.42816,7e-05,0.6832615929899515,0.40591527534130006,0.5107741719395265
YDR308C,23,0.00727906135409813,0.21718016857694053,2.718162600223344e-05,0.7707509881422925,10.430127041742287,1.0,136.3952380952381,1,0.03571,-0.50643,43.15643,4.9079,27.0,19.0,1740.0,0.0,0.10827,0.00031,0.6832615929899515,0.40591527534130006,0.5194587886473861
YMR236W,21,0.00042584410206913107,0.19701421389348447,1.924727043944234e-06,0.6285714285714286,10.344195519348268,1.0,118.6111111111111,1,0.06369,-0.47962,28.8949,5.9118,19.0,17.0,20065.0,0.0,1.15886,0.00034,0.6832615929899515,0.40591527534130006,0.5196204371128744
YGL112C,24,0.001409889689569907,0.20245760168491292,2.378802960344535e-06,0.5144927536231884,17.737003058103976,1.0,99.41623931623934,1,0.07752,-0.2124,36.79186,5.26898,68.0,53.0,40590.0,0.0,0.70102,9e-05,0.6832615929899515,0.40591527534130006,0.5114426116410866
YBR198C,25,0.0035183528315943812,0.2072471044058787,7.699620975800237e-06,0.47333333333333333,20.876782077393074,1.0,123.71666666666664,1,0.08145,-0.651,42.77545,7.01483,97.0,96.0,89365.0,0.0,1.00448,8e-05,0.3167384070100485,0.24054770888719992,0.5057611299479837
YDR216W,9,0.0052055235456143385,0.21025356906712664,1.160131863239798e-06,0.3888888888888889,8.235714285714286,1.0,13.196618242438676,0,0.09675,-0.49766,40.57954,6.26813,161.0,147.0,97760.0,0.0,0.64768,4e-05,0.0,0.0,0.5
