protein,degree,betweenness,closeness,eigenvector,clustering,OS,P_Ci,GO_Nb,essential,phys_1,phys_2,phys_3,phys_4,phys_5,phys_6,phys_7,phys_8,phys_9,phys_10,N_c,Sim_Loc,Ortho_Sim_Loc
YBR055C,106,0.007334362078791993,0.33025707769345153,0.0729787700341995,0.020844564240790654,98.54954954954955,1.0,244.16666666666677,1,0.08788,-0.54093,42.40369,8.19635,126.0,130.0,138085.0,0.0,1.32484,8e-05,0.8652811120790382,0.4638877788852951,0.5023535763532437
YJR091C,280,0.07185112184577187,0.3654241211937388,0.0382081754145024,0.0012544802867383513,226.25855130784709,0.0,98.1075832664068,0,0.06141,-0.53538,42.78038,6.4798,89.0,81.0,75260.0,0.0,0.62522,5e-05,0.0,0.0,0.5
YMR101C,1,0.0,0.2182009461583204,8.802907054154685e-05,0.0,1.0,0.0,0.0,0,0.12245,-0.23149,48.74026,9.5274,35.0,51.0,46005.0,0.0,1.14442,0.00024,0.0,0.0,0.5
YMR300C,3,1.950810327010444e-05,0.25083004383916657,0.0008185496170794877,0.0,3.0,0.0,0.0,0,0.08824,-0.3102,28.96002,5.90411,67.0,60.0,39000.0,0.0,0.6876,0.0001,0.0,0.0,0.5
YPL149W,26,0.00035611422799274224,0.3064984477694594,0.03212028251406114,0.027692307692307693,23.34173387096774,0.0,11.186080586080584,0,0.11224,-0.01973,45.32041,8.64764,28.0,31.0,54805.0,0.0,1.63307,0.00026,0.0,0.0,0.5
YAL013W,2,2.2282292956030923e-06,0.2298527445493785,0.00014929870130504726,0.0,1.832748538011696,0.5,0.0,0,0.06173,-0.99827,58.74123,4.59406,88.0,48.0,35590.0,0.0,0.7576,0.0001,0.0,0.0,0.5
YGL061C,19,0.00045576645472891834,0.27527773889826673,0.0023514902055343304,0.03508771929824561,10.736275565123789,0.25,7.619047619047619,1,0.04049,-0.7919,48.93806,9.96271,22.0,36.0,17085.0,0.0,0.62189,0.00036,0.13471888792096168,0.08754371838161408,0.504077005934255
YNL330C,21,0.0005343230809556909,0.28371065264367795,0.003647023654808319,0.08571428571428572,19.54352441613588,0.5,11.513838383838385,0,0.1224,-0.41755,27.76681,5.28705,61.0,44.0,59930.0,0.0,1.22547,0.00011,0.0,0.0,0.5
YAL014C,2,2.672563052892959e-05,0.257322691473851,0.002017683071969544,0.0,1.2557077625570776,0.0,0.0,0,0.03922,-0.50745,46.73843,4.6546,40.0,25.0,7700.0,0.0,0.26507,0.00016,0.0,0.0,0.5
YER133W,124,0.016130584301624017,0.34303232409197265,0.07887306781052018,0.038683451350642536,117.3035175879397,0.5,338.0076122407005,1,0.10897,-0.27212,47.54138,5.31195,45.0,38.0,37370.0,0.0,1.04075,0.00015,0.8652811120790382,0.3168875275661712,0.5013507162192669
YIL034C,17,0.0009300469407267093,0.2757473927180712,0.0032344867378314305,0.007352941176470588,5.480846774193548,0.0,0.3333333333333333,0,0.08711,-0.51742,58.89861,4.52069,46.0,24.0,31650.0,0.0,0.97,0.00014,0.0,0.0,0.5
YAL015C,24,0.00014811752536598936,0.31012194390241105,0.03868650228527536,0.14492753623188406,22.658930373360242,0.5,57.85509227614492,0,0.06767,-0.34937,49.07293,8.09064,51.0,53.0,72015.0,0.0,1.5801,0.00018,0.0,0.0,0.5
YBR020W,100,0.005875026364123149,0.3532381645295652,0.11420552037030965,0.03575757575757576,95.06740442655935,0.0,365.6666666666667,0,0.0928,-0.08902,37.96593,6.2951,58.0,54.0,48050.0,0.0,0.82925,0.00011,0.0,0.0,0.5
YBR127C,113,0.011962819265817402,0.35592314596059904,0.12081081373599684,0.020701643489254108,104.91959798994975,0.0,256.98459595959594,0,0.07737,-0.37834,33.72168,4.95099,80.0,59.0,33935.0,0.0,0.58763,9e-05,0.0,0.0,0.5
YCL064C,24,0.00021482582420900533,0.3053589788936709,0.030112027808893948,0.057971014492753624,22.142116182572614,0.0,39.43333333333333,0,0.075,-0.04917,35.80111,8.95404,33.0,41.0,26900.0,0.0,0.68446,0.00023,0.0,0.0,0.5
YDL029W,89,0.002561987591604864,0.3446131182122122,0.10825760288804916,0.08605720122574055,85.1173520561685,0.0,552.2459235209234,1,0.08951,-0.25038,40.60128,5.54315,54.0,46.0,48735.0,0.0,1.10578,0.00013,0.8652811120790382,0.0,0.5
YDL059C,67,0.0027601749833865976,0.3288697161593274,0.08446935744528926,0.0407055630936228,63.56356356356356,1.0,168.08214285714286,0,0.09664,-0.57437,26.76092,8.75409,26.0,30.0,37735.0,0.0,1.41703,0.00033,0.0,0.0,0.5
YDR214W,16,0.00042213038659060263,0.287635922021204,0.020897594663755677,0.041666666666666664,13.312244897959184,0.0,10.5,0,0.10571,-0.5,36.42371,7.02472,45.0,45.0,50795.0,0.0,1.28807,0.00018,0.0,0.0,0.5
YEL030W,18,0.0001804298931945639,0.29437897330713,0.018245832618184302,0.05228758169934641,17.94450050454087,0.0,27.4,0,0.04969,-0.32453,33.97081,5.93402,89.0,84.0,21430.0,0.0,0.30578,8e-05,0.0,0.0,0.5
YEL060C,20,0.0003129963000581706,0.30180893474413306,0.022673577544529762,0.06315789473684211,17.100758396533045,0.0,27.0,0,0.07087,-0.66031,32.36315,5.94061,94.0,78.0,41870.0,0.0,0.6014,9e-05,0.0,0.0,0.5
YFL037W,84,0.00577959558831286,0.34366761270919494,0.09319850304982992,0.029546758462421115,77.08519269776876,0.0,206.31982739482743,1,0.09628,-0.3733,33.62451,4.6441,65.0,34.0,49110.0,0.0,0.96441,9e-05,0.8652811120790382,0.0,0.5
YFL039C,126,0.013038580197753297,0.3553677654931096,0.10650341441735127,0.028317460317460318,115.86359077231695,0.0,336.9833485228223,1,0.08533,-0.17573,40.03792,5.44318,47.0,36.0,43360.0,0.0,1.04008,0.00013,0.8652811120790382,0.0,0.5
YGR282C,27,0.0003217105538501584,0.3084988686464721,0.036718009698717115,0.042735042735042736,24.774390243902438,0.0,16.207794982794987,0,0.1246,-0.20958,21.10447,4.32465,39.0,20.0,67880.0,0.0,1.98955,0.00013,0.0,0.0,0.5
YJL088W,58,0.0022913420181640575,0.324167321796542,0.04274738690696967,0.014519056261343012,52.46177062374245,0.0,9.43122009569378,0,0.0858,-0.14911,41.02609,5.88202,43.0,37.0,12335.0,0.0,0.32594,0.00016,0.0,0.0,0.5
YJR045C,174,0.020151207870109024,0.3685150136574987,0.16089296125053182,0.024516643412397846,167.92592592592592,0.5,578.3759009390724,1,0.0474,-0.32477,34.83028,5.48175,89.0,81.0,15930.0,0.0,0.22555,8e-05,0.8652811120790382,0.3168875275661712,0.500943533661699
YJR068W,32,0.0018553458665515464,0.31588992659273396,0.03300996059869628,0.09274193548387097,28.90471414242728,1.0,84.85238095238095,1,0.07649,-0.33626,29.68473,8.61334,43.0,47.0,33515.0,0.0,0.84333,0.00022,0.13471888792096168,0.1187244606175494,0.502053721410849
YJR077C,48,0.001769742608040962,0.32982227145595105,0.05840521561367558,0.02925531914893617,43.5612968591692,0.0,29.475935175935177,0,0.11254,0.29453,32.41807,9.35504,17.0,26.0,19745.0,0.0,0.60177,0.00029,0.0,0.0,0.5
YML085C,79,0.003698205760757698,0.34324382583320906,0.09170879254423762,0.039272963323596234,71.5226586102719,0.0,488.95,1,0.0962,-0.32752,31.47673,4.9599,65.0,43.0,51685.0,0.0,1.03786,0.0001,0.8652811120790382,0.0,0.5
YMR012W,35,0.0012065081431037775,0.32152538828770794,0.029605612689079616,0.011764705882352941,30.062248995983936,0.0,63.75,0,0.0924,-0.47823,44.42269,5.99323,178.0,159.0,113500.0,0.0,0.78188,4e-05,0.0,0.0,0.5
YMR058W,36,0.0027633701905853065,0.3049315395099113,0.01511696436357031,0.15555555555555556,32.6797583081571,0.0,124.42900432900434,0,0.11321,-0.28318,26.242,4.59515,86.0,36.0,91970.0,0.0,1.27102,6e-05,0.0,0.0,0.5
YMR146C,12,0.00012801066974419558,0.2777806800292373,0.006375942690643294,0.3787878787878788,9.393969849246231,0.0,40.10808080808081,1,0.10663,-0.40432,28.51501,5.40765,49.0,36.0,52090.0,0.0,1.34409,0.00014,0.13471888792096168,0.0,0.5
YMR214W,29,0.00037688600828741627,0.3106025742785539,0.03942692510255592,0.07389162561576355,29.0,1.0,65.23928571428571,0,0.08488,-0.52759,36.41621,7.09772,50.0,50.0,28850.0,0.0,0.69446,0.00017,0.0,0.0,0.5
YNL037C,20,0.00012125376147358586,0.3043203429110394,0.02833549633420794,0.06842105263157895,17.43398157625384,0.0,27.616666666666667,0,0.06111,-0.20917,29.42278,8.98627,40.0,44.0,22920.0,0.0,0.58286,0.00023,0.0,0.0,0.5
YPR110C,129,0.01648619263469135,0.34515914340640347,0.11709312999612652,0.026526162790697673,124.42342342342343,0.5,280.47976190476186,1,0.08955,-0.36746,36.81642,5.34198,49.0,41.0,25035.0,0.0,0.6643,0.00014,0.8652811120790382,0.3168875275661712,0.5012734239215062
YAL016W,22,0.0006604469027058396,0.3031236085478464,0.012212743534933188,0.12987012987012986,15.69601677148847,0.0,35.762477718360074,0,0.07244,0.08551,41.95386,4.54877,92.0,58.0,57255.0,0.0,0.80747,6e-05,0.0,0.0,0.5
YAL024C,5,4.277451466847676e-05,0.2834378076419841,0.004713099442284095,0.2,0.0,0.0,45.0,0,0.06829,-0.60314,53.06307,6.04987,190.0,173.0,123745.0,0.0,0.75848,4e-05,0.0,0.0,0.0
YDL134C,28,0.0013359152864573925,0.3207843092187306,0.031986704537954526,0.13227513227513227,26.089717741935484,0.0,134.73095238095237,0,0.09756,-0.45203,33.56046,4.61432,56.0,28.0,50975.0,0.0,1.2155,0.00011,0.0,0.0,0.5
YDL188C,47,0.0008841587919739738,0.3162089066385202,0.03594699078031484,0.08233117483811286,44.140120967741936,0.0,137.30357142857144,0,0.09814,-0.57454,32.77695,4.62921,62.0,32.0,50975.0,0.0,1.18418,0.00011,0.0,0.0,0.5
YDR482C,5,8.121430345671001e-05,0.29055498293246074,0.005248408148688978,0.0,3.652217741935484,0.5,0.0,0,0.02222,-1.4363,75.11926,9.66522,20.0,26.0,8605.0,0.0,0.54592,0.00061,0.0,0.0,0.5
YFR024C-A,86,0.007499632602020403,0.3280085188666024,0.022038223100339698,0.01969904240766074,62.35860655737705,0.0,9.188888888888888,0,0.09368,-0.61046,44.73205,7.65741,59.0,60.0,48945.0,0.0,0.99192,0.00016,0.0,0.0,0.5
YFR040W,29,0.0010783074522955948,0.319719872738648,0.029476014638703966,0.046798029556650245,24.319556451612904,0.0,10.772222222222224,0,0.07984,-0.68882,41.97546,4.55841,175.0,98.0,76835.0,0.0,0.66813,4e-05,0.0,0.0,0.5
YGL190C,66,0.006624799016620445,0.33721430378835326,0.06539599666576777,0.042890442890442894,62.47883064516129,0.0,79.32382650029707,0,0.09506,-0.66958,43.19772,5.95782,69.0,60.0,55975.0,0.0,0.93821,0.0001,0.0,0.0,0.5
YGR161C,8,1.6108635416233165e-05,0.275808109968477,0.007223615931209009,0.2857142857142857,4.922374429223744,0.5,7.93452380952381,0,0.02662,-0.77452,68.89202,9.99261,30.0,42.0,4720.0,0.0,0.1613,0.00034,0.0,0.0,0.5
YGR281W,5,0.00019113850955626433,0.2678604718357312,0.0015658978268192202,0.0,2.879454926624738,0.0,0.0,0,0.09546,-0.07955,38.56758,7.70953,177.0,179.0,149725.0,0.0,0.89803,5e-05,0.0,0.0,0.5
YHR082C,57,0.002201645241261541,0.3299960564899791,0.041469620979161015,0.04887218045112782,53.63444108761329,1.0,139.25238095238092,1,0.09427,-0.97687,44.68882,6.11017,134.0,116.0,99770.0,0.0,0.85215,5e-05,0.8652811120790382,0.4638877788852951,0.5043245326088839
YHR135C,84,0.0037855449576148495,0.32986570055219916,0.07250408206975835,0.020367183017785426,69.90270812437312,0.0,122.52301587301586,0,0.08364,-0.94535,58.26322,9.09625,53.0,63.0,58260.0,0.0,0.94402,0.00015,0.0,0.0,0.5
YJL020C,95,0.01093057655519299,0.3397525005551877,0.034345473251402844,0.030907054871220606,72.82275931520644,0.0,52.24238816738817,0,0.05532,-0.82939,63.28998,5.1673,184.0,127.0,60280.0,0.0,0.46985,4e-05,0.0,0.0,0.5
YLR191W,97,0.010957022242981377,0.34160565389564007,0.03398502198133503,0.02147766323024055,70.92551020408163,0.0,41.546031746031744,0,0.11658,-0.52979,37.28837,8.96857,37.0,42.0,53290.0,0.0,1.24785,0.00021,0.0,0.0,0.5
YMR109W,78,0.00868160367611951,0.3398677333935255,0.034355072431742927,0.07625707625707626,64.58207452165156,0.0,191.93798701298704,0,0.08368,-0.54832,43.49509,9.31805,132.0,164.0,130625.0,0.0,0.95418,7e-05,0.0,0.0,0.5
YMR273C,16,0.000458594779017132,0.29260819515782005,0.007293102874216485,0.23333333333333334,13.724713242961418,0.0,37.221969696969694,0,0.04044,-1.17213,65.78361,5.95453,143.0,127.0,53860.0,0.0,0.52111,6e-05,0.0,0.0,0.5
YNL127W,15,0.00037762786623220094,0.28709203103869774,0.008585655300421328,0.02857142857142857,13.470232088799193,0.0,6.133333333333333,0,0.09444,-0.5596,48.93948,5.42682,144.0,115.0,111755.0,0.0,1.01788,5e-05,0.0,0.0,0.5
YNR032W,8,2.3748783717490394e-05,0.2748096821899601,0.005147547358614373,0.14285714285714285,7.362333674513818,0.0,11.308333333333332,0,0.11685,-0.325,33.37505,4.85394,53.0,32.0,50405.0,0.0,1.18789,0.00011,0.0,0.0,0.5
YOL113W,14,0.0001979785328480099,0.2983227225773952,0.013633321957869416,0.054945054945054944,11.598790322580646,0.0,7.714285714285714,0,0.08397,-0.56397,52.72615,8.89948,83.0,94.0,87415.0,0.0,1.16042,0.00012,0.0,0.0,0.5
YOR014W,37,0.0035203590378424447,0.3187638456347724,0.014577086443924787,0.06456456456456457,31.73073073073073,0.5,105.04751082251082,0,0.07926,-0.56935,49.51863,5.92047,95.0,83.0,56810.0,0.0,0.66574,7e-05,0.0,0.0,0.5
YPL152W,6,0.0002519362122765373,0.278785339733327,0.0030025937482736982,0.2,4.252631578947368,0.0,4.142857142857142,0,0.11732,-0.38659,42.7157,6.22076,48.0,41.0,60110.0,0.0,1.45011,0.00015,0.0,0.0,0.5
YAL017W,12,0.0001537248131956685,0.294985582907704,0.011059899160468983,0.15151515151515152,11.133537206931702,0.0,7.683333333333334,0,0.07448,-0.47153,43.25938,5.46222,193.0,154.0,93180.0,0.0,0.6117,4e-05,0.0,0.0,0.5
YCL027W,67,0.01357439375576626,0.33021354548786347,0.016921193654492666,0.009045680687471733,43.705941591137965,0.0,176.73333333333332,0,0.08008,-0.60371,48.27326,9.1192,49.0,62.0,73770.0,0.0,1.27677,0.00016,0.0,0.0,0.5
YDR099W,71,0.004715554017820788,0.33520640434116233,0.050114181980069505,0.026559356136820925,63.68341708542714,0.5,63.89484126984129,0,0.0696,-0.79231,63.70923,4.82111,45.0,29.0,29005.0,0.0,0.93381,0.00016,0.0,0.0,0.5
YDR190C,31,0.0003867265156868018,0.3104870871715531,0.033624865406983534,0.06451612903225806,29.168177240684795,1.0,41.43241057188426,1,0.04104,-0.12376,42.18661,5.66437,65.0,58.0,18255.0,0.0,0.36183,0.00011,0.13471888792096168,0.1187244606175494,0.5020351710639627
YER054C,17,0.0001845853573050627,0.2946386430865835,0.010678628928796858,0.14705882352941177,14.540785498489425,0.0,37.5,0,0.09124,-0.86934,42.69347,8.87384,70.0,78.0,52425.0,0.0,0.84125,0.00014,0.0,0.0,0.5
YFR053C,95,0.00914534888950327,0.3546132157751683,0.08742052947210366,0.01522956326987682,88.52858575727181,0.0,220.1355339105339,0,0.07629,-0.32619,35.36414,5.28082,71.0,57.0,46340.0,0.0,0.86234,0.0001,0.0,0.0,0.5
YGL112C,35,0.0012035800449371136,0.2942752335068338,0.006579162551497448,0.1495798319327731,27.427115188583077,1.0,85.29261849261847,1,0.07752,-0.2124,36.79186,5.26898,68.0,53.0,40590.0,0.0,0.70102,9e-05,0.13471888792096168,0.1187244606175494,0.5021643628905414
YKL035W,30,0.0006149458169875568,0.31874356674644394,0.036053392561670304,0.01839080459770115,28.01001001001001,0.0,2.1666666666666665,1,0.07014,-0.2986,31.05611,6.98297,62.0,61.0,33390.0,0.0,0.59639,0.00012,0.13471888792096168,0.0,0.5
YLR258W,17,0.00021469960643782853,0.2980919874873485,0.010124415970971124,0.21323529411764705,9.313192346424975,0.0,22.0,0,0.10355,-0.34028,37.5359,5.91351,96.0,81.0,88085.0,0.0,1.09999,7e-05,0.0,0.0,0.5
YMR205C,68,0.0034944613885843573,0.34716810737855824,0.09346389574384718,0.12467076382791922,66.19939577039275,0.0,497.0561327561328,0,0.07299,-0.22972,32.74683,6.22919,110.0,102.0,107035.0,0.0,1.02312,6e-05,0.0,0.0,0.5
YOL045W,7,1.4253333550620537e-05,0.28514769368205295,0.009712790205365128,0.047619047619047616,5.686807653575025,0.0,0.0,0,0.0772,-0.31926,38.33434,5.47711,158.0,125.0,89045.0,0.0,0.71596,4e-05,0.0,0.0,0.5
YPR160W,18,0.00023358353395959617,0.29818068950112203,0.017264585860848756,0.0457516339869281,17.023138832997986,0.0,4.75,0,0.10643,-0.39268,35.8192,5.41107,127.0,103.0,147765.0,0.0,1.43081,5e-05,0.0,0.0,0.5
YAL018C,11,0.0005278595064985559,0.2905886860971669,0.005320691359510951,0.10909090909090909,8.882105263157895,0.0,2.2474747474747474,0,0.17231,0.44092,38.73969,8.70612,18.0,21.0,40925.0,0.0,1.10459,0.00023,0.0,0.0,0.5
YBR290W,36,0.0004864804602942007,0.2659128609323508,0.007381353102304575,0.2396825396825397,32.46928499496475,0.3333333333333333,160.9400432900433,0,0.08411,-0.54704,48.1053,4.68561,47.0,26.0,27515.0,0.0,0.76937,0.00013,0.0,0.0,0.5
YDL017W,81,0.0094611351411873,0.3287402483883835,0.07575333082147266,0.03827160493827161,67.56394763343404,0.0,221.1321657058112,1,0.11045,-0.45503,35.57615,5.59161,71.0,59.0,76875.0,0.0,1.31817,0.0001,0.8652811120790382,0.0,0.5
YDR331W,58,0.0031101548405849,0.29638155135683836,0.010929562945714691,0.15910465819721717,50.997985901309164,0.5,473.5,1,0.11922,-0.24866,38.96645,4.95087,58.0,36.0,52300.0,0.0,1.10333,0.0001,0.13471888792096168,0.10612484556922272,0.5010404807532457
YHR114W,176,0.04621570693427853,0.3481813846898786,0.035217599358098955,0.008441558441558441,121.58132530120481,0.0,154.79047619047617,0,0.07267,-0.81785,38.45311,5.69525,95.0,85.0,75790.0,0.0,1.06491,8e-05,0.0,0.0,0.5
YLL028W,40,0.0017795067913634712,0.29697884687851067,0.010448218302770955,0.14871794871794872,33.26183282980866,0.0,170.7666666666667,0,0.12799,0.4686,38.58328,6.42499,44.0,41.0,89740.0,0.0,1.39626,0.0001,0.0,0.0,0.5
YLR034C,11,7.876344848115822e-05,0.2603039342106896,0.0019506898923809424,0.2,5.37962962962963,0.3333333333333333,8.42142857142857,0,0.10782,0.7129,26.11884,8.39276,29.0,33.0,56030.0,0.0,1.08219,0.00016,0.0,0.0,0.5
YLR264W,9,8.417607069871248e-05,0.2724189933496821,0.002879676510477272,0.2777777777777778,8.391304347826088,0.0,15.2,0,0.01493,-0.39851,34.50149,10.78046,9.0,14.0,0.0,0.0,0.0,0.00143,0.0,0.0,0.5
YMR001C,59,0.0035143498377140253,0.3315684022028557,0.039024803246973085,0.054354178842782,50.73084677419355,0.0,138.5357683982684,1,0.0922,-0.48809,41.60411,9.06024,91.0,106.0,67365.0,0.0,0.83136,0.00011,0.8652811120790382,0.0,0.5
YAL019W,6,0.00014107294220478366,0.27964112997082957,0.002821679856294374,0.0,3.3080054274084123,0.5,0.0,0,0.06808,-0.76684,45.65704,5.24017,189.0,152.0,81555.0,0.0,0.63464,4e-05,0.0,0.0,0.5
YBL088C,7,9.990304455680391e-05,0.2838874794995384,0.0029950415462742567,0.09523809523809523,3.2858796296296298,0.3333333333333333,0.0,0,0.11015,-0.16498,38.92759,6.52081,328.0,316.0,394035.0,0.0,1.22554,2e-05,0.0,0.0,0.5
YBR084W,21,0.0007039490237175755,0.28796655702553897,0.004092887026393554,0.03333333333333333,17.86497461928934,0.0,5.191176470588236,0,0.05846,-0.15856,35.86493,8.78998,110.0,120.0,54750.0,0.0,0.51546,8e-05,0.0,0.0,0.5
YBR160W,229,0.06269437763517965,0.3619919171799258,0.07442987097503312,0.008465486861257948,170.83650952858576,0.0,248.38205789308725,1,0.09732,-0.23859,27.64866,8.50323,39.0,42.0,41870.0,0.0,1.22926,0.00025,0.8652811120790382,0.0,0.5
YDL117W,44,0.0037555846728144896,0.31240367412940223,0.011417621827610394,0.02536997885835095,28.05870236869207,0.0,8.358585858585858,0,0.09831,-0.53605,44.01516,9.0556,97.0,115.0,128005.0,0.0,1.27217,9e-05,0.0,0.0,0.5
YJL124C,45,0.003799437098683603,0.3112006289246803,0.011362095127895409,0.06262626262626263,33.08510638297872,0.5,63.02261904761905,0,0.10465,-0.83256,44.31802,5.72491,31.0,28.0,16055.0,0.0,0.79063,0.00028,0.0,0.0,0.5
YAL021C,40,0.0014344067040911424,0.31450192239579144,0.048778081036833176,0.07564102564102564,37.36052366565962,0.5,39.97165993191536,0,0.0908,-0.55998,44.19907,6.36664,85.0,77.0,94865.0,0.0,1.00207,7e-05,0.0,0.0,0.5
YBR072W,113,0.007911169703756223,0.35973076720902875,0.1169367953364623,0.020227560050568902,105.17917917917917,0.0,290.1309523809524,0,0.09346,-0.68785,48.11495,5.31268,33.0,28.0,21430.0,0.0,0.89743,0.00022,0.0,0.0,0.5
YCR093W,25,0.0010154533443463086,0.2963990845768666,0.013007789006570451,0.17333333333333334,17.523560209424083,0.5,23.61309523809524,1,0.08634,-0.08928,42.7455,6.0401,238.0,218.0,177645.0,0.0,0.73934,3e-05,0.13471888792096168,0.10612484556922272,0.5030280617722919
YDL165W,16,0.0015120861993528035,0.28796655702553897,0.003819760118581594,0.175,5.517514124293785,0.5,10.95,1,0.13089,-0.40576,44.70534,5.59576,25.0,21.0,32680.0,0.0,1.46139,0.00025,0.13471888792096168,0.10612484556922272,0.5096170887086588
YDR188W,18,0.00010196528352232896,0.2957691927796548,0.01924659460729523,0.0196078431372549,14.557926829268293,0.0,2.8166666666666664,1,0.05128,-0.16758,37.4048,5.59515,75.0,66.0,22515.0,0.0,0.37573,9e-05,0.13471888792096168,0.0,0.5
YDR443C,14,7.681428882238516e-05,0.2738034933978552,0.004343801973775769,0.27472527472527475,6.1541541541541545,1.0,33.5,0,0.08028,-0.45796,47.02868,5.47906,177.0,140.0,128965.0,0.0,0.80604,3e-05,0.0,0.0,0.5
YER068W,9,3.7273821353515956e-05,0.26241712280350665,0.0030494170246014108,0.6388888888888888,3.8117469879518073,0.5,4.8011904761904765,0,0.06814,-0.73356,43.80477,8.29413,58.0,62.0,46770.0,0.0,0.71565,0.00013,0.0,0.0,0.5
YFL028C,2,0.0,0.2403727751721048,0.001294895626534882,1.0,1.0,0.5,0.0,0,0.07612,-0.25502,27.1519,6.18976,40.0,37.0,47815.0,0.0,1.44502,0.00019,0.0,0.0,0.5
YGL048C,52,0.001548016379844468,0.3296269819531153,0.055689080459139874,0.13499245852187028,51.06666666666667,0.5,199.79553224553223,1,0.04444,-0.26222,39.74025,9.08636,55.0,63.0,12420.0,0.0,0.27435,0.0002,0.8652811120790382,0.3168875275661712,0.5031026846693816
YGL178W,9,0.0005260382157411973,0.29814520236163955,0.0070962805800881806,0.1111111111111111,6.487261146496815,0.0,14.61190476190476,0,0.08149,-0.36531,40.66439,8.17694,58.0,61.0,38040.0,0.0,0.39865,9e-05,0.0,0.0,0.5
YGL195W,24,0.00042310630173802695,0.300091646243852,0.01403792127415414,0.014492753623188406,21.326219512195124,0.0,0.0,0,0.07186,0.04409,40.36797,5.16144,358.0,283.0,161740.0,0.0,0.54514,2e-05,0.0,0.0,0.5
YGR086C,17,0.0004236535778622642,0.2985893996237993,0.01790065442240211,0.014705882352941176,15.215020576131687,0.0,3.142857142857143,0,0.0708,-0.859,65.36608,4.54095,70.0,40.0,34380.0,0.0,0.89651,0.00012,0.0,0.0,0.5
YGR092W,56,0.002037755464304706,0.33516155767525274,0.0698672518049611,0.07467532467532467,51.528112449799195,0.25,228.3907037407037,0,0.11014,-0.59441,52.32103,8.86163,74.0,82.0,64010.0,0.0,0.96769,0.00013,0.0,0.0,0.5
YGR134W,9,0.0002222467952754131,0.2633689090458028,0.0026846008155799847,0.5277777777777778,3.554711246200608,0.5,3.567857142857143,0,0.09893,-0.30392,46.8552,4.97711,165.0,115.0,125985.0,0.0,0.97831,4e-05,0.0,0.0,0.5
YGR155W,24,0.0002209497078845178,0.31696907228995713,0.034103202858246445,0.057971014492753624,22.898445595854923,0.0,4.511111111111111,1,0.07298,-0.33176,28.54339,6.24921,69.0,66.0,45965.0,0.0,0.82049,0.00011,0.13471888792096168,0.0,0.5
